PLOT,SUBSTRATE,AVGDEPTH,MINDEPTH,MAXDEPTH,RANGEDEPTH,TURBIDITY,TEMPERATURE,OXYGEN,TSS,PH,CHLOROPHYLL,VELOCITY,TOTALP,TOTALN,N_PRatio,QMEAN,QMIN,QMAX,QGROWING,CONNECTIVITY,EXCEEDANCE,WINDFETCH,logN,logP,DEPTH_PRED,DEPTH_RESID,CONNECTIVITY_PRED,CONNECTIVITY_RESID,VELOCITY_PRED,VELOCITY_RESID,EXCEEDANCE_PRED,EXCEEDANCE_RESID,logN_PRED,logN_RESID,logP_PRED,logP_RESID,TSS_PRED,TSS_RESID,CHLOROPHYLL_PRED,CHLOROPHYLL_RESID,TEMPERATURE_PRED,TEMPERATURE_RESID
32011715,1,0.5,0.4,0.5,0.1,9,22.6,11.2,15.1,8.5,49.3,0.04,0.154,1.964,12.753,1021,289,3200,1697,2.74,14,0.14,0.3,-0.8,1.5,-1.1,20.4,-17.7,0.1,0,84.6,-70.6,0.250,0.043,-0.807,-0.005,10.9,4.2,30.9,18.4,22.4,0.2
32011718,2,0.2,0.2,0.3,0.1,9,22.6,11.2,15.1,8.5,49.3,0.04,0.154,1.964,12.753,1021,289,3200,1697,34.44,197,0.59,0.3,-0.8,0.5,-0.3,34.1,0.4,0.1,0,165.1,31.9,0.285,0.008,-0.810,-0.002,14.2,0.9,46,3.2,22.6,0
32011719,2,0.2,0.2,0.3,0.1,9,22.6,11.2,15.1,8.5,49.3,0.04,0.154,1.964,12.753,1021,289,3200,1697,60.61,57,1.03,0.3,-0.8,0.5,-0.3,56.5,4.1,0.1,-0.1,80.4,-23.4,0.279,0.014,-0.808,-0.005,13.7,1.4,44.1,5.2,22.7,-0.1
32011721,2,0.5,0.5,0.6,0.1,4,26.4,11.8,3,8.6,8.8,0,0.151,1.568,10.384,1021,289,3200,1697,29.31,50,0.92,0.2,-0.8,1,-0.4,29.8,-0.5,0,0,53.1,-3.1,0.215,-0.019,-0.813,-0.008,4.6,-1.6,15,-6.2,25.5,0.9
32011722,6,1.0,0.9,1,0.1,7,23.5,12.8,11.5,8.7,52,0.2,0.146,2.157,14.774,1021,289,3200,1697,30.7,60,0.96,0.3,-0.8,1.4,-0.4,33.4,-2.7,0.1,0.1,49.7,10.3,0.292,0.042,-0.816,-0.020,9.5,2,37.1,14.9,23.7,-0.2
32011724,2,1.0,0.9,1,0.1,7,23.5,12.8,11.5,8.7,52,0.2,0.146,2.157,14.774,1021,289,3200,1697,43,48,1.36,0.3,-0.8,1.4,-0.4,43.1,-0.1,0.1,0.1,60.9,-12.9,0.305,0.029,-0.829,-0.007,9.8,1.7,42,10,23.8,-0.3
32011728,6,2.2,2.1,2.2,0.1,7,23.5,12.8,11.5,8.7,52,0.2,0.146,2.157,14.774,1021,289,3200,1697,56.28,147.67,1.68,0.3,-0.8,1.9,0.3,56.7,-0.5,0.2,0,126.5,21.1,0.324,0.010,-0.833,-0.002,10.9,0.6,49.2,2.9,23.5,0
32011729,6,1.4,1.4,1.5,0.1,7,23.5,12.8,11.5,8.7,52,0.2,0.146,2.157,14.774,1021,289,3200,1697,57.55,129.5,1.76,0.3,-0.8,1.5,-0.1,57.7,-0.2,0.2,0,117,12.5,0.325,0.009,-0.833,-0.003,10.8,0.7,48.6,3.5,23.5,0
32011730,6,1.4,1.3,1.4,0.1,7,23.5,12.8,11.5,8.7,52,0.2,0.146,2.157,14.774,1021,289,3200,1697,63.01,121,1.87,0.3,-0.8,1.4,0,63.5,-0.5,0.2,0,114.5,6.5,0.325,0.009,-0.832,-0.004,10.9,0.6,48.3,3.7,23.5,0
32011731,2,1.3,1.2,1.3,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,42.62,74,1.6,0.3,-0.8,1.3,0,43.3,-0.6,0.1,0,77.7,-3.7,0.308,0.001,-0.826,0.002,10.9,0.5,41.4,-0.1,23.3,-0.1
32011732,2,1.3,1.2,1.3,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,41.98,59,1.63,0.3,-0.8,1.3,0,43.6,-1.6,0.1,0,71.3,-12.3,0.304,0.005,-0.824,0.001,10.7,0.7,40.2,1.2,23.3,-0.1
32011733,3,1.0,1,1.1,0.1,4,26.4,11.8,3,8.6,8.8,0,0.151,1.568,10.384,1021,289,3200,1697,87.98,79,1.97,0.2,-0.8,1.6,-0.6,78.2,9.7,0,0,116.3,-37.3,0.250,-0.055,-0.820,-0.001,7.6,-4.6,31,-22.2,24.5,1.9
32011735,6,1.4,1.3,1.4,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,41.59,46.5,1.54,0.3,-0.8,1.3,0,46.4,-4.8,0.1,0,63.6,-17.1,0.282,0.027,-0.823,-0.001,9.5,1.9,35.2,6.2,23.3,-0.1
32011736,3,1.2,1.2,1.3,0.1,2,24.6,6.9,1.1,7.9,2,0,0.157,1.422,9.057,1021,289,3200,1697,69.75,111,1.72,0.2,-0.8,1.2,0,70.7,-1,0,0,114.1,-3.1,0.164,-0.011,-0.805,0.001,1.7,-0.6,4.3,-2.3,24.6,0
32011737,2,1.2,1.2,1.3,0.1,2,24.6,6.9,1.1,7.9,2,0,0.157,1.422,9.057,1021,289,3200,1697,72.51,138.75,1.74,0.2,-0.8,1.3,0,72.4,0.1,0,0,115.4,23.3,0.165,-0.012,-0.807,0.003,1.8,-0.7,5,-3,24.6,0
32011740,3,1.3,1.2,1.3,0.1,2,24.6,6.9,1.1,7.9,2,0,0.157,1.422,9.057,1021,289,3200,1697,71.22,67.5,1.76,0.2,-0.8,1.3,0,72.2,-1,0,0,92.4,-24.9,0.165,-0.012,-0.808,0.004,1.9,-0.8,5.2,-3.2,24.5,0.1
32011741,4,1.8,1.7,1.8,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,100,108.5,2.24,0.3,-0.8,1.5,0.2,99.2,0.8,0,0,127.2,-18.7,0.237,0.072,-0.825,0.001,7.4,4,26.6,14.8,23.7,-0.5
32011742,3,0.5,0.5,0.6,0.1,3,23.2,8.3,1.8,8.2,6.2,0,0.147,1.400,9.524,1021,289,3200,1697,43.59,51,1.39,0.1,-0.8,0.7,-0.2,46.5,-2.9,0,0,57.7,-6.7,0.181,-0.035,-0.829,-0.004,3.4,-1.6,12.7,-6.5,23.2,0
32011744,4,1.4,1.4,1.5,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,100,95,2.34,0.3,-0.8,1.4,0,99.9,0.1,0,0,112.1,-17.1,0.269,0.039,-0.826,0.002,9.2,2.2,32,9.4,23.3,-0.1
32011748,6,2.1,2,2.1,0.1,4,26.4,11.8,3,8.6,8.8,0,0.151,1.568,10.384,1021,289,3200,1697,100,100.5,1.99,0.2,-0.8,1.8,0.3,98.8,1.2,0,0,122.7,-22.2,0.173,0.022,-0.824,0.003,3.2,-0.2,10.7,-1.9,25.4,1
32011750,6,1.6,1.5,1.6,0.1,9,23.2,11,11.4,8.5,41.4,0.06,0.150,2.035,13.567,1021,289,3200,1697,100,155,2.18,0.3,-0.8,1.8,-0.2,99.7,0.3,0,0.1,131.8,23.2,0.165,0.143,-0.827,0.003,3.7,7.7,10.3,31.1,25.1,-1.9
32011756,6,1.3,1.2,1.3,0.1,3,23.2,8.3,1.8,8.2,6.2,0,0.147,1.400,9.524,1021,289,3200,1697,100,90,2.4,0.1,-0.8,1.3,0,99.9,0.1,0,0,96.9,-6.9,0.148,-0.002,-0.838,0.005,2.4,-0.6,9.8,-3.6,23.1,0.1
32011761,1,1.0,1,1.1,0.1,1,23.9,10.1,0.6,8.5,3.5,0,0.127,1.527,12.024,1021,289,3200,1697,55.72,32,1.14,0.2,-0.9,1.2,-0.2,57.9,-2.2,0,0,71.6,-39.6,0.169,0.015,-0.893,-0.003,1.9,-1.3,13.1,-9.7,23.5,0.4
32011762,6,1.9,1.8,1.9,0.1,9,23.1,11.3,12,8.6,47.4,0.4,0.162,2.365,14.599,1021,289,3200,1697,100,147.8,1.57,0.4,-0.8,1.6,0.3,97.1,2.9,0.4,0,132.2,15.6,0.347,0.027,-0.804,0.013,10.4,1.6,41.4,5.9,23.1,0
32011763,1,1.6,1.5,1.6,0.1,3,22.4,7.9,3.6,7.5,31.2,0,0.117,1.080,9.231,1021,289,3200,1697,51.16,35.5,0.57,0,-0.9,1.3,0.3,53.2,-2,0,0,66.9,-31.4,0.094,-0.061,-0.915,-0.017,2.9,0.7,25.9,5.4,22.8,-0.4
32011764,1,1.0,0.9,1,0.1,1,23.9,10.1,0.6,8.5,3.5,0,0.127,1.527,12.024,1021,289,3200,1697,37.37,160.25,0.58,0.2,-0.9,1.1,-0.1,40.4,-3,0,0,131.9,28.4,0.187,-0.003,-0.894,-0.002,1.2,-0.6,8,-4.6,23.7,0.2
32011767,1,1.0,0.9,1,0.1,1,23.9,10.1,0.6,8.5,3.5,0,0.127,1.527,12.024,1021,289,3200,1697,50.25,52.25,0.7,0.2,-0.9,1,-0.1,47.9,2.3,0,0,65,-12.8,0.184,0.000,-0.888,-0.008,1,-0.4,4.6,-1.2,23.8,0.1
32011771,3,1.8,1.8,1.9,0.1,9,23.1,11.3,12,8.6,47.4,0.4,0.162,2.365,14.599,1021,289,3200,1697,88.63,360.4,1.63,0.4,-0.8,1.6,0.2,90.4,-1.8,0.3,0.1,243.4,117,0.307,0.067,-0.815,0.024,10.3,1.7,43,4.3,23,0.1
32011773,2,1.3,1.2,1.3,0.1,1,23.9,10.1,0.6,8.5,3.5,0,0.127,1.527,12.024,1021,289,3200,1697,49.56,77.2,0.7,0.2,-0.9,1.1,0.2,44.2,5.4,0,0,116.5,-39.3,0.114,0.070,-0.911,0.014,2.8,-2.2,17.6,-14.1,23,0.9
32011774,1,1.1,1,1.1,0.1,3,22.4,7.9,3.6,7.5,31.2,0,0.117,1.080,9.231,1021,289,3200,1697,46.89,119.25,0.76,0,-0.9,1.1,0,49.7,-2.8,0,0,112.8,6.4,0.048,-0.015,-0.929,-0.003,3.6,0,30.4,0.8,22.4,0
32011775,3,1.4,1.3,1.4,0.1,3,22.4,7.9,3.6,7.5,31.2,0,0.117,1.080,9.231,1021,289,3200,1697,100,95.4,2.45,0,-0.9,1.3,0,95.4,4.6,0,0,125.1,-29.7,0.053,-0.020,-0.920,-0.012,4,-0.4,31.2,0,22.4,0
32011777,6,2.5,2.4,2.5,0.1,3,22.4,7.9,3.6,7.5,31.2,0,0.117,1.080,9.231,1021,289,3200,1697,92.95,164.2,2.29,0,-0.9,1.5,1,89.9,3.1,0,0,178.5,-14.3,0.066,-0.033,-0.915,-0.017,4.2,-0.6,30.4,0.8,22.5,-0.1
32011780,6,1.1,1,1.1,0.1,3,22.4,7.9,3.6,7.5,31.2,0,0.117,1.080,9.231,1021,289,3200,1697,72.91,566,1.89,0,-0.9,1.3,-0.2,73.7,-0.8,0,0,386.8,179.2,0.068,-0.035,-0.911,-0.021,3.9,-0.3,27.3,3.9,22.5,-0.1
32011782,1,0.4,0.3,0.4,0.1,2,22.8,8,1.2,8.4,0.9,0,0.139,1.435,10.324,1021,289,3200,1697,57.85,116.2,0.99,0.2,-0.9,0.8,-0.4,58,-0.2,0,0,86.7,29.5,0.165,-0.008,-0.862,0.005,6.1,-4.9,8.6,-7.7,22.8,0
32011783,1,0.7,0.6,0.7,0.1,2,22.8,8,1.2,8.4,0.9,0,0.139,1.435,10.324,1021,289,3200,1697,41.84,129,1.17,0.2,-0.9,0.9,-0.2,50.7,-8.8,0,0,120.7,8.3,0.155,0.002,-0.860,0.004,3.4,-2.2,5.5,-4.6,22.8,0
32011785,1,0.8,0.7,0.8,0.1,2,22.8,8,1.2,8.4,0.9,0,0.139,1.435,10.324,1021,289,3200,1697,81.74,68,1.25,0.2,-0.9,0.7,0,79.6,2.1,0,0,72.9,-4.9,0.165,-0.008,-0.859,0.002,3.9,-2.7,4.3,-3.5,22.9,-0.1
32011789,1,0.4,0.4,0.5,0.1,2,22.8,8,1.2,8.4,0.9,0,0.139,1.435,10.324,1021,289,3200,1697,62.49,51.67,1.68,0.2,-0.9,0.9,-0.5,62.3,0.2,0,0,89.2,-37.6,0.164,-0.007,-0.859,0.002,4.1,-2.9,3.1,-2.2,22.8,0
32011793,1,0.9,0.8,0.9,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,57.83,83,1.17,0.2,-1,0.8,0,58.5,-0.7,0,0,84.9,-1.9,0.195,0.026,-0.923,-0.043,1.5,-0.6,3.1,0.7,23.2,0.2
32011795,6,1.3,1.3,1.4,0.1,3,23.1,10.8,3.2,8.5,12.3,0,0.121,1.978,16.347,1021,289,3200,1697,66.2,171.25,2.45,0.3,-0.9,1.4,-0.1,66.3,-0.1,0,0,165.6,5.7,0.258,0.038,-0.899,-0.018,3.8,-0.6,13.7,-1.4,23,0.1
32011799,4,1.6,1.5,1.6,0.1,6,22.8,11.9,5.5,8.6,24.8,0.03,0.135,2.404,17.807,1021,289,3200,1697,63.17,280.8,2.4,0.4,-0.9,1.2,0.3,63.7,-0.6,0,0,155.1,125.7,0.194,0.187,-0.877,0.008,3.3,2.2,7.8,16.9,22.8,0
32011801,6,1.6,1.5,1.6,0.1,3,23.1,10.8,3.2,8.5,12.3,0,0.121,1.978,16.347,1021,289,3200,1697,65.25,145.25,2.62,0.3,-0.9,1.5,0.1,66.9,-1.6,0,0,126.8,18.5,0.270,0.026,-0.890,-0.027,4.8,-1.6,16.7,-4.3,22.9,0.2
32011802,6,1.7,1.7,1.8,0.1,3,23.1,10.8,3.2,8.5,12.3,0,0.121,1.978,16.347,1021,289,3200,1697,51.57,106.6,2.59,0.3,-0.9,1.6,0.2,54.1,-2.6,0,0,111.6,-5,0.292,0.005,-0.898,-0.019,4.2,-1,15.7,-3.4,23,0.1
32011803,2,1.6,1.5,1.6,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,89.88,225.4,1.86,0.2,-1,1.4,0.2,86.7,3.2,0,0,173.9,51.5,0.226,-0.004,-0.949,-0.017,1.2,-0.3,3.9,-0.1,23.4,0
32011805,4,1.9,1.9,2,0.1,6,22.8,11.9,5.5,8.6,24.8,0.03,0.135,2.404,17.807,1021,289,3200,1697,75.95,134.5,2.55,0.4,-0.9,1.1,0.9,78.6,-2.7,0,0,111.1,23.4,0.259,0.122,-0.907,0.037,2.5,3,7.5,17.2,22.9,-0.1
32011807,1,0.5,0.4,0.5,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,30.91,66,0.3,0.2,-1,0.5,0,31.2,-0.3,0,0,80.2,-14.2,0.226,-0.005,-0.960,-0.007,1.3,-0.4,4.5,-0.7,23.3,0.1
32011808,1,0.4,0.3,0.4,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,31.67,121.5,0.3,0.2,-1,0.4,-0.1,30.8,0.8,0,0,92.5,29,0.225,-0.004,-0.960,-0.007,1.2,-0.3,4.5,-0.7,23.3,0.1
32011809,2,1.4,1.4,1.5,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,71.76,93,1.69,0.2,-1,1.3,0.1,70.7,1.1,0,0,105.9,-12.9,0.226,-0.005,-0.955,-0.011,1.2,-0.3,3.9,-0.1,23.4,0
32011810,2,1.0,0.9,1,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,98.19,136.5,2.08,0.2,-1,1.1,-0.1,93.2,5,0,0,122.7,13.8,0.227,-0.006,-0.951,-0.016,1.4,-0.5,4.4,-0.6,23.3,0.1
32011811,2,0.7,0.6,0.7,0.1,6,22.8,11.9,5.5,8.6,24.8,0.03,0.135,2.404,17.807,1021,289,3200,1697,98.84,165,2.8,0.4,-0.9,0.8,-0.1,94.4,4.4,0,0,136,29,0.355,0.026,-0.883,0.014,5.4,0.1,21.5,3.3,22.8,0
32011812,3,0.7,0.7,0.8,0.1,6,22.8,11.9,5.5,8.6,24.8,0.03,0.135,2.404,17.807,1021,289,3200,1697,91.22,62.6,2.76,0.4,-0.9,0.9,-0.1,93.8,-2.6,0,0,77.4,-14.8,0.361,0.020,-0.880,0.010,5.4,0.1,21.8,3,22.8,0
32011814,1,0.9,0.8,0.9,0.1,7,22.9,10.7,8,8.7,24.4,0,0.152,2.399,15.783,1021,289,3200,1697,46.21,50,2.44,0.4,-0.8,1.3,-0.4,46.9,-0.7,0,0,61.1,-11.1,0.366,0.014,-0.857,0.039,6.8,1.2,23.9,0.6,22.9,0
32011815,3,1.4,1.4,1.5,0.1,2,23.4,12.7,0.9,8.9,3.8,0,0.108,1.664,15.407,1021,289,3200,1697,68.64,99,1.79,0.2,-1,1.3,0.1,70.9,-2.2,0,0,110.3,-11.3,0.244,-0.023,-0.937,-0.029,1.9,-1,6.9,-3.1,23.3,0.1
32011825,1,0.8,0.8,0.9,0.1,2,22.5,8.2,0.7,8.2,2.3,0,0.141,1.650,11.702,1021,289,3200,1697,39.94,92.5,0.98,0.2,-0.9,1.1,-0.3,47.8,-7.8,0,0,109.9,-17.4,0.240,-0.022,-0.848,-0.003,2.4,-1.7,6.8,-4.5,22.6,-0.1
32011828,6,1.7,1.7,1.8,0.1,6,22.5,10.2,7.1,8.5,27.5,0.12,0.149,2.227,14.946,1021,289,3200,1697,87.25,189,2.54,0.3,-0.8,1.6,0.1,88.1,-0.8,0.1,0,181.8,7.2,0.337,0.011,-0.833,0.006,6.4,0.7,23,4.5,22.6,-0.1
32011835,2,1.0,0.9,1,0.1,6,22.5,10.2,7.1,8.5,27.5,0.12,0.149,2.227,14.946,1021,289,3200,1697,95.38,116.8,2.83,0.3,-0.8,1.1,-0.1,97.2,-1.8,0.1,0,121.1,-4.3,0.338,0.010,-0.832,0.005,6.4,0.7,24,3.5,22.6,-0.1
32011836,6,1.4,1.3,1.4,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,100,150,2.9,0.3,-0.8,1.3,0.1,99.5,0.5,0.1,0,140.3,9.7,0.346,0.002,-0.823,0.002,7.6,0.4,26.8,1.7,22.5,-0.1
32011837,3,1.4,1.4,1.5,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,100,116,2.92,0.3,-0.8,1.3,0.1,99.7,0.3,0.1,0,127.2,-11.2,0.346,0.002,-0.823,0.002,7.7,0.3,27.1,1.4,22.4,0
32011839,3,1.4,1.3,1.4,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,100,123,2.92,0.3,-0.8,1.3,0,99.8,0.2,0.1,0,127.8,-4.8,0.346,0.002,-0.823,0.002,7.8,0.2,27.8,0.7,22.4,0
32011841,2,1.7,1.7,1.8,0.1,2,22.5,8.2,0.7,8.2,2.3,0,0.141,1.650,11.702,1021,289,3200,1697,91.91,176.83,2.25,0.2,-0.9,1.6,0.1,89.5,2.4,0,0,170.3,6.5,0.237,-0.019,-0.851,6.94597897166194e-05,1.9,-1.2,6.2,-3.9,22.5,0
32011842,3,1.2,1.2,1.3,0.1,5,22.8,10.6,4,8.5,13.6,0.02,0.133,1.961,14.744,1021,289,3200,1697,100,106.4,2.84,0.3,-0.9,1.2,0,99.1,0.9,0.1,-0.1,124.9,-18.5,0.324,-0.031,-0.835,-0.041,5.3,-1.3,18.4,-4.8,22.6,0.2
32011845,3,1.3,1.2,1.3,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,100,124.2,2.92,0.3,-0.8,1.3,0,99.7,0.3,0.1,0,128.3,-4.1,0.343,0.005,-0.823,0.002,7.6,0.4,27.7,0.8,22.4,0
32011849,3,1.3,1.3,1.4,0.1,5,22.8,10.6,4,8.5,13.6,0.02,0.133,1.961,14.744,1021,289,3200,1697,100,176.5,2.65,0.3,-0.9,1.4,0,99.9,0.1,0,0,165.4,11.1,0.288,0.005,-0.862,-0.014,3.3,0.7,11.4,2.2,22.7,0.1
32011850,3,2.3,2.3,2.4,0.1,2,22.5,8.2,0.7,8.2,2.3,0,0.141,1.650,11.702,1021,289,3200,1697,100,186.5,2.15,0.2,-0.9,1.9,0.5,99.2,0.8,0,0,172,14.5,0.226,-0.008,-0.856,0.005,1.3,-0.6,3.8,-1.5,22.6,-0.1
32011852,3,1.1,1.1,1.2,0.1,1,23.3,13.4,0.6,8.8,3.9,0.01,0.125,1.632,13.056,1021,289,3200,1697,100,113.25,2.86,0.2,-0.9,1.2,-0.1,100,0,0,0,123.1,-9.9,0.247,-0.035,-0.880,-0.024,1.5,-0.9,6.7,-2.8,23,0.3
32011856,3,1.5,1.5,1.6,0.1,5,22.8,10.6,4,8.5,13.6,0.02,0.133,1.961,14.744,1021,289,3200,1697,100,150.5,2.77,0.3,-0.9,1.3,0.2,100,0,0,0,133.7,16.8,0.243,0.049,-0.873,-0.004,2,2,6.9,6.7,23,-0.2
32011858,3,1.9,1.9,2,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,85.07,189.17,2.86,0.3,-0.8,1.5,0.4,85.9,-0.9,0.1,0.1,174.9,14.3,0.267,0.081,-0.866,0.045,4.8,3.2,18.2,10.3,22.9,-0.5
32011860,3,1.2,1.1,1.2,0.1,8,22.4,10.1,8,8.4,28.5,0.13,0.151,2.228,14.755,1021,289,3200,1697,70.61,123.5,2.82,0.3,-0.8,1.3,-0.1,71,-0.4,0.1,0,142.1,-18.6,0.307,0.041,-0.841,0.020,7.2,0.8,22.2,6.3,22.8,-0.4
32011861,2,1.0,1,1.1,0.1,10,22.1,9.6,12,8.4,27.5,0.15,0.153,2.375,15.523,1021,289,3200,1697,100,106.5,2.02,0.4,-0.8,1.1,-0.1,99.6,0.4,0,0.1,114.9,-8.4,0.250,0.125,-0.862,0.047,3.1,8.9,8.5,19,22.7,-0.6
32011862,2,1.7,1.6,1.7,0.1,1,23.3,13.4,0.6,8.8,3.9,0.01,0.125,1.632,13.056,1021,289,3200,1697,100,181.2,2.94,0.2,-0.9,1.7,0,99.9,0.1,0,0,184.3,-3.1,0.230,-0.017,-0.894,-0.009,1.6,-1,7.6,-3.6,23.2,0.1
32011866,2,1.5,1.5,1.6,0.1,1,23.3,13.4,0.6,8.8,3.9,0.01,0.125,1.632,13.056,1021,289,3200,1697,100,154.2,2.85,0.2,-0.9,1.5,0,100,0,0,0,153.3,0.9,0.225,-0.012,-0.899,-0.004,1.2,-0.6,5.7,-1.7,23.3,0
32011868,2,1.8,1.8,1.9,0.1,1,23.3,13.4,0.6,8.8,3.9,0.01,0.125,1.632,13.056,1021,289,3200,1697,84.79,202.4,2.86,0.2,-0.9,1.7,0.1,85.6,-0.9,0,0,199.5,2.9,0.232,-0.019,-0.892,-0.011,2,-1.4,6.5,-2.6,23.2,0.1
32011875,3,1.6,1.6,1.7,0.1,5,23.5,10.9,4.1,8.6,12.2,0.02,0.134,1.994,14.881,1021,289,3200,1697,100,187.75,2.91,0.3,-0.9,1.8,-0.2,99.9,0.1,0,0,190.1,-2.3,0.274,0.026,-0.882,0.009,3,1.1,8.8,3.4,23.4,0.1
32011878,3,1.7,1.6,1.7,0.1,4,22.9,11,2.7,8.6,5.1,0,0.129,1.793,13.899,1021,289,3200,1697,100,198.5,2.31,0.3,-0.9,1.6,0,99.5,0.5,0,0,200.4,-1.9,0.272,-0.018,-0.882,-0.007,3.5,-0.8,9.2,-4.1,23,-0.1
32011880,1,0.9,0.9,1,0.1,4,22.9,11,2.7,8.6,5.1,0,0.129,1.793,13.899,1021,289,3200,1697,100,104,2.01,0.3,-0.9,1.1,-0.2,99.9,0.1,0,0,112.7,-8.7,0.262,-0.009,-0.884,-0.005,2.9,-0.2,6.7,-1.6,22.9,0
32011881,3,1.4,1.4,1.5,0.1,5,23.5,10.9,4.1,8.6,12.2,0.02,0.134,1.994,14.881,1021,289,3200,1697,100,189.2,2.55,0.3,-0.9,1.4,0,100,0,0,0,189,0.2,0.289,0.011,-0.878,0.005,3.7,0.4,10.2,1.9,23.3,0.2
32011882,3,2.0,2,2.1,0.1,5,23.5,10.9,4.1,8.6,12.2,0.02,0.134,1.994,14.881,1021,289,3200,1697,100,172,2.86,0.3,-0.9,1.7,0.3,100,0,0,0,182.2,-10.2,0.295,0.005,-0.873,0.000,4.2,-0.1,11.8,0.4,23.4,0.1
32011885,4,1.4,1.3,1.4,0.1,5,23.5,10.9,4.1,8.6,12.2,0.02,0.134,1.994,14.881,1021,289,3200,1697,100,198.33,2.58,0.3,-0.9,1.4,-0.1,100,0,0,0,194.1,4.3,0.292,0.008,-0.877,0.004,3.7,0.4,9.8,2.3,23.4,0.1
32011888,3,0.5,0.5,0.6,0.1,4,22.9,11,2.7,8.6,5.1,0,0.129,1.793,13.899,1021,289,3200,1697,100,216.2,1.61,0.3,-0.9,0.7,-0.2,99.5,0.5,0,0,157.1,59.1,0.262,-0.008,-0.885,-0.005,3.7,-1,6.3,-1.2,22.9,0
32011890,2,1.6,1.5,1.6,0.1,4,22.9,11,2.7,8.6,5.1,0,0.129,1.793,13.899,1021,289,3200,1697,100,117.75,2.12,0.3,-0.9,1.4,0.2,98.6,1.4,0,0,195.9,-78.1,0.264,-0.010,-0.888,-0.002,3.3,-0.6,5.8,-0.7,22.9,0
32011892,1,0.9,0.8,0.9,0.1,4,22.9,11,2.7,8.6,5.1,0,0.129,1.793,13.899,1021,289,3200,1697,51.76,89.75,1.29,0.3,-0.9,0.8,0,55.8,-4,0,0,96,-6.2,0.264,-0.010,-0.886,-0.003,3.8,-1.1,6.1,-1,22.9,0
32011893,3,1.3,1.3,1.4,0.1,5,23.5,10.9,4.1,8.6,12.2,0.02,0.134,1.994,14.881,1021,289,3200,1697,100,150.5,2.76,0.3,-0.9,1.6,-0.2,99.9,0.1,0,0,158.4,-7.9,0.301,-0.001,-0.876,0.004,4.2,-0.1,11.6,0.6,23.3,0.2
32011896,3,1.4,1.3,1.4,0.1,6,22.4,9.9,5.3,8.4,14.3,0.01,0.144,1.915,13.299,1021,289,3200,1697,65.41,133.25,2.63,0.3,-0.8,1.4,0,64.7,0.7,0.1,-0.1,171.2,-38,0.309,-0.027,-0.868,0.026,5.4,-0.1,12.9,1.4,23,-0.6
32011901,3,1.6,1.6,1.7,0.1,3,22.9,10.6,1.3,8.5,3.1,0.03,0.122,2.461,20.172,1021,289,3200,1697,100,126.6,2.3,0.4,-0.9,1.7,0,99.9,0.1,0,0,134,-7.4,0.376,0.016,-0.909,-0.005,1.6,-0.3,3.8,-0.7,22.9,0
32011902,6,2.1,2,2.1,0.1,3,22.9,10.6,1.3,8.5,3.1,0.03,0.122,2.461,20.172,1021,289,3200,1697,99.67,134.25,2.19,0.4,-0.9,2,0,98.2,1.5,0,0,142.5,-8.2,0.377,0.014,-0.908,-0.005,1.6,-0.3,3.8,-0.7,22.9,0
32011904,6,2.4,2.4,2.5,0.1,6,22.4,9.9,5.3,8.4,14.3,0.01,0.144,1.915,13.299,1021,289,3200,1697,100,195,2.27,0.3,-0.8,2.2,0.2,99,1,0,0,186.3,8.7,0.295,-0.013,-0.855,0.013,5.1,0.2,13.1,1.2,22.5,-0.1
